Source,Target,Weight,Ref,Group,Color,Label,TargetGroup,TargetColor,TargetLabel,Portal
sfdx_dev:2gp:metadata_components:mdc_inbound_network_connection,resource:resource_sfdx,13,conref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Inbound Network Connection,resource,Cyan,Resource,dev_guides
sfdx_dev:2gp:metadata_components:mdc_email_template_classic,resource:resource_sfdx,13,conref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Email Template Classic,resource,Cyan,Resource,dev_guides
sfdx_dev:2gp:metadata_components:mdc_platform_cache,resource:resource_sfdx,12,conref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Platform Cache,resource,Cyan,Resource,dev_guides
sfdx_dev:2gp:metadata_components:mdc_apex_sharing_reason,resource:resource_sfdx,11,conref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Apex Sharing Reason,resource,Cyan,Resource,dev_guides
sfdx_dev:2gp:metadata_components:mdc_workflow_email_action,https:developer_salesforce_com_docs_atlas_en-us_packagingGuide_meta_packagingGuide_packaging_protected_components_htm,1,xref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Workflow Email Action,https,maroon,External Link,dev_guides
sfdx_dev:2gp:metadata_components:mdc_workflow_email_action,resource:resource_sfdx,12,conref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Workflow Email Action,resource,Cyan,Resource,dev_guides
sfdx_dev:2gp:metadata_components:mdc_custom_console_components,resource:resource_sfdx,10,conref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Custom Console Components,resource,Cyan,Resource,dev_guides
sfdx_dev:2gp:metadata_components:mdc_global_picklist,resource:resource_sfdx,9,conref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Global Picklist,resource,Cyan,Resource,dev_guides
sfdx_dev:2gp:metadata_components:mdc_lightning_event,resource:resource_sfdx,12,conref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Lightning Event,resource,Cyan,Resource,dev_guides
sfdx_dev:2gp:metadata_components:mdc_custom_objects,https:developer_salesforce_com_docs_atlas_en-us_sfdx_dev_meta_sfdx_dev_sfdx_dev_dev2gp_remove_md_components_htm,1,xref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Custom Objects,https,maroon,External Link,dev_guides
sfdx_dev:2gp:metadata_components:mdc_custom_objects,resource:resource_sfdx,14,conref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Custom Objects,resource,Cyan,Resource,dev_guides
sfdx_dev:2gp:metadata_components:mdc_translation,https:developer_salesforce_com_docs_atlas_en-us_sfdx_dev_meta_sfdx_dev_entering_translated_terms_in_packages_htm,1,xref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Translation,https,maroon,External Link,dev_guides
sfdx_dev:2gp:metadata_components:mdc_translation,resource:resource_sfdx,12,conref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Translation,resource,Cyan,Resource,dev_guides
sfdx_dev:2gp:metadata_components:mdc_permission_set,https:developer_salesforce_com_docs_atlas_en-us_sfdx_dev_meta_sfdx_dev_sfdx_dev_dev2gp_remove_md_components_htm,1,xref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Permission Set,https,maroon,External Link,dev_guides
sfdx_dev:2gp:metadata_components:mdc_permission_set,resource:resource_sfdx,14,conref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Permission Set,resource,Cyan,Resource,dev_guides
sfdx_dev:2gp:metadata_components:mdc_application,resource:resource_sfdx,12,conref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Application,resource,Cyan,Resource,dev_guides
sfdx_dev:2gp:metadata_components:mdc_platform_channel,resource:resource_sfdx,8,conref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Platform Channel,resource,Cyan,Resource,dev_guides
sfdx_dev:2gp:metadata_components:mdc_custom_report_type,resource:resource_sfdx,12,conref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Custom Report Type,resource,Cyan,Resource,dev_guides
sfdx_dev:2gp:metadata_components:mdc_outbound_network_connection,resource:resource_sfdx,13,conref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Outbound Network Connection,resource,Cyan,Resource,dev_guides
sfdx_dev:2gp:metadata_components:mdc_workflow_outbound_message,https:developer_salesforce_com_docs_atlas_en-us_packagingGuide_meta_packagingGuide_packaging_protected_components_htm,1,xref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Workflow Outbound Message,https,maroon,External Link,dev_guides
sfdx_dev:2gp:metadata_components:mdc_workflow_outbound_message,resource:resource_sfdx,12,conref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Workflow Outbound Message,resource,Cyan,Resource,dev_guides
sfdx_dev:2gp:metadata_components:mdc_connected_app,https:developer_salesforce_com_docs_atlas_en-us_sfdx_dev_meta_sfdx_dev_sfdx_dev_dev2gp_connected_app_htm,1,xref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Connected App,https,maroon,External Link,dev_guides
sfdx_dev:2gp:metadata_components:mdc_connected_app,resource:resource_sfdx,13,conref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Connected App,resource,Cyan,Resource,dev_guides
sfdx_dev:2gp:metadata_components:mdc_ml_prediction_builder,resource:resource_sfdx,8,conref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Ml Prediction Builder,resource,Cyan,Resource,dev_guides
sfdx_dev:2gp:metadata_components:mdc_next_best_action,resource:resource_sfdx,8,conref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Next Best Action,resource,Cyan,Resource,dev_guides
sfdx_dev:2gp:metadata_components:mdc_custom_tab,https:developer_salesforce_com_docs_atlas_en-us_sfdx_dev_meta_sfdx_dev_sfdx_dev_dev2gp_remove_md_components_htm,1,xref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Custom Tab,https,maroon,External Link,dev_guides
sfdx_dev:2gp:metadata_components:mdc_custom_tab,resource:resource_sfdx,14,conref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Custom Tab,resource,Cyan,Resource,dev_guides
sfdx_dev:2gp:metadata_components:mdc_action,resource:resource_sfdx,10,conref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Action,resource,Cyan,Resource,dev_guides
sfdx_dev:2gp:metadata_components:mdc_salesforce_iot,resource:resource_sfdx,8,conref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Salesforce Iot,resource,Cyan,Resource,dev_guides
sfdx_dev:2gp:metadata_components:mdc_custom_setting,https:developer_salesforce_com_docs_atlas_en-us_packagingGuide_meta_packagingGuide_packaging_protected_components_htm,1,xref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Custom Setting,https,maroon,External Link,dev_guides
sfdx_dev:2gp:metadata_components:mdc_custom_setting,resource:resource_sfdx,14,conref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Custom Setting,resource,Cyan,Resource,dev_guides
sfdx_dev:2gp:metadata_components:mdc_analytics,https:developer_salesforce_com_docs_atlas_en-us_sfdx_dev_meta_sfdx_dev_sfdx_dev_dev2gp_remove_md_components_htm,1,xref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Analytics,https,maroon,External Link,dev_guides
sfdx_dev:2gp:metadata_components:mdc_analytics,https:developer_salesforce_com_docs_atlas_en-us_sfdx_dev_meta_sfdx_dev_sfdx_dev_scratch_orgs_def_file_config_values_htm#so_einsteinanalyticsplus,1,xref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Analytics,https,maroon,External Link,dev_guides
sfdx_dev:2gp:metadata_components:mdc_analytics,https:help_salesforce_com_s_articleView,2,xref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Analytics,https,maroon,External Link,dev_guides
sfdx_dev:2gp:metadata_components:mdc_analytics,resource:resource_sfdx,9,conref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Analytics,resource,Cyan,Resource,dev_guides
sfdx_dev:2gp:metadata_components:mdc_custom_help_menu,resource:resource_sfdx,8,conref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Custom Help Menu,resource,Cyan,Resource,dev_guides
sfdx_dev:2gp:metadata_components:mdc_lightning_component,resource:resource_sfdx,13,conref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Lightning Component,resource,Cyan,Resource,dev_guides
sfdx_dev:2gp:metadata_components:mdc_named_credential,resource:resource_sfdx,12,conref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Named Credential,resource,Cyan,Resource,dev_guides
sfdx_dev:2gp:metadata_components:mdc_path_assistant,resource:resource_sfdx,13,conref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Path Assistant,resource,Cyan,Resource,dev_guides
sfdx_dev:2gp:metadata_components:mdc_article_type,resource:resource_sfdx,12,conref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Article Type,resource,Cyan,Resource,dev_guides
sfdx_dev:2gp:metadata_components:mdc_custom_metadata_records,https:developer_salesforce_com_docs_atlas_en-us_packagingGuide_meta_packagingGuide_packaging_protected_components_htm,1,xref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Custom Metadata Records,https,maroon,External Link,dev_guides
sfdx_dev:2gp:metadata_components:mdc_custom_metadata_records,resource:resource_sfdx,8,conref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Custom Metadata Records,resource,Cyan,Resource,dev_guides
sfdx_dev:2gp:metadata_components:mdc_exp_builder_template,resource:resource_sfdx,10,conref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Exp Builder Template,resource,Cyan,Resource,dev_guides
sfdx_dev:2gp:metadata_components:mdc_lightning_bolt,resource:resource_sfdx,10,conref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Lightning Bolt,resource,Cyan,Resource,dev_guides
sfdx_dev:2gp:metadata_components:mdc_platform_channel_member,resource:resource_sfdx,8,conref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Platform Channel Member,resource,Cyan,Resource,dev_guides
sfdx_dev:2gp:metadata_components:mdc_record_type,https:developer_salesforce_com_docs_atlas_en-us_sfdx_dev_meta_sfdx_dev_sfdx_dev_dev2gp_remove_md_components_htm,1,xref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Record Type,https,maroon,External Link,dev_guides
sfdx_dev:2gp:metadata_components:mdc_record_type,resource:resource_sfdx,14,conref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Record Type,resource,Cyan,Resource,dev_guides
sfdx_dev:2gp:metadata_components:mdc_apex_trigger,https:developer_salesforce_com_docs_atlas_en-us_sfdx_dev_meta_sfdx_dev_sfdx_dev_dev2gp_remove_md_components_htm,1,xref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Apex Trigger,https,maroon,External Link,dev_guides
sfdx_dev:2gp:metadata_components:mdc_apex_trigger,resource:resource_sfdx,13,conref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Apex Trigger,resource,Cyan,Resource,dev_guides
sfdx_dev:2gp:metadata_components:mdc_custom_metadata_types,https:help_salesforce_com_articleView,1,xref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Custom Metadata Types,https,maroon,External Link,dev_guides
sfdx_dev:2gp:metadata_components:mdc_custom_metadata_types,https:developer_salesforce_com_docs_atlas_en-us_packagingGuide_meta_packagingGuide_packaging_protected_components_htm,1,xref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Custom Metadata Types,https,maroon,External Link,dev_guides
sfdx_dev:2gp:metadata_components:mdc_custom_metadata_types,resource:resource_sfdx,8,conref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Custom Metadata Types,resource,Cyan,Resource,dev_guides
sfdx_dev:2gp:metadata_components:mdc_document,https:developer_salesforce_com_docs_atlas_en-us_sfdx_dev_meta_sfdx_dev_sfdx_dev_dev2gp_remove_md_components_htm,1,xref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Document,https,maroon,External Link,dev_guides
sfdx_dev:2gp:metadata_components:mdc_document,resource:resource_sfdx,9,conref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Document,resource,Cyan,Resource,dev_guides
sfdx_dev:2gp:metadata_components:mdc_call_center,resource:resource_sfdx,8,conref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Call Center,resource,Cyan,Resource,dev_guides
sfdx_dev:2gp:metadata_components:mdc_reporting_snapshot,resource:resource_sfdx,13,conref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Reporting Snapshot,resource,Cyan,Resource,dev_guides
sfdx_dev:2gp:metadata_components:mdc_vf_component,https:developer_salesforce_com_docs_atlas_en-us_sfdx_dev_meta_sfdx_dev_sfdx_dev_dev2gp_remove_md_components_htm,1,xref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Vf Component,https,maroon,External Link,dev_guides
sfdx_dev:2gp:metadata_components:mdc_vf_component,resource:resource_sfdx,13,conref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Vf Component,resource,Cyan,Resource,dev_guides
sfdx_dev:2gp:metadata_components:mdc_exp_builder_theme,resource:resource_sfdx,10,conref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Exp Builder Theme,resource,Cyan,Resource,dev_guides
sfdx_dev:2gp:metadata_components:mdc_home_page_component,resource:resource_sfdx,13,conref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Home Page Component,resource,Cyan,Resource,dev_guides
sfdx_dev:2gp:metadata_components:mdc_embedded_serv_deploy,resource:resource_sfdx,8,conref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Embedded Serv Deploy,resource,Cyan,Resource,dev_guides
sfdx_dev:2gp:metadata_components:mdc_compact_layout,https:developer_salesforce_com_docs_atlas_en-us_sfdx_dev_meta_sfdx_dev_sfdx_dev_dev2gp_remove_md_components_htm,1,xref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Compact Layout,https,maroon,External Link,dev_guides
sfdx_dev:2gp:metadata_components:mdc_compact_layout,resource:resource_sfdx,14,conref,sfdx_dev,LightSeaGreen,SFDX Dev - Mdc Compact Layout,resource,Cyan,Resource,dev_guides
psc_api:psc_metadata_api_parent,https:developer_salesforce_com_docs_atlas_en-us_220_0_api_meta_meta_api_meta_,1,xref,psc_api,Blue,Psc API - Psc Metadata Api Parent,https,maroon,External Link,dev_guides
psc_api:sforce_api_associated_objects_change_event,https:developer_salesforce_com_docs_atlas_en-us_change_data_capture_meta_change_data_capture_cdc_message_structure_htm#cdc_event_schema_htm,1,xref,psc_api,Blue,Psc API - Sforce Api Associated Objects Change Event,https,maroon,External Link,dev_guides
psc_api:sforce_api_associated_objects_change_event,https:developer_salesforce_com_docs_atlas_en-us_change_data_capture_meta_change_data_capture_cdc_intro_htm,1,xref,psc_api,Blue,Psc API - Sforce Api Associated Objects Change Event,https,maroon,External Link,dev_guides
psc_api:sforce_api_associated_objects_change_event,https:developer_salesforce_com_docs_atlas_en-us_loyalty_meta_loyalty_sforce_api_objects_loyaltyledger_htm,1,xref,psc_api,Blue,Psc API - Sforce Api Associated Objects Change Event,https,maroon,External Link,dev_guides
psc_api:sforce_api_associated_objects_change_event,https:developer_salesforce_com_docs_atlas_en-us_financial_services_cloud_admin_guide_meta_financial_services_cloud_admin_guide_fsc_admin_mort_community_supported_objects_htm,1,xref,psc_api,Blue,Psc API - Sforce Api Associated Objects Change Event,https,maroon,External Link,dev_guides
psc_api:sforce_api_associated_objects_change_event,https:developer_salesforce_com_docs_atlas_en-us_loyalty_meta_loyalty_sforce_api_objects_transactionjournal_htm,1,xref,psc_api,Blue,Psc API - Sforce Api Associated Objects Change Event,https,maroon,External Link,dev_guides
chat_rest:live_agent_rest_understanding_resources,https:developer_salesforce_com_developer-centers_service-sdk,1,xref,chat_rest,#7f8ced,Chat REST - Live Agent Rest Understanding Resources,https,maroon,External Link,dev_guides
chat_rest:live_agent_rest_understanding_resources,help:resource:support:support_chat,1,conref,chat_rest,#7f8ced,Chat REST - Live Agent Rest Understanding Resources,help,#936AAB,Help,dev_guides
api_df:resources:df_api_service_resource,https:docs_oasis-open_org_odata_odata-json-format_v4_01_odata-json-format-v4_01_html#sec_ServiceDocument,1,xref,api_df,#024d4c,Data Federation API - Df Api Service Resource,https,maroon,External Link,dev_guides
api_df:quickstart:df_api_data_federation_api_faq,https:help_salesforce_com_articleView,1,xref,api_df,#024d4c,Data Federation API - Df Api Data Federation Api Faq,https,maroon,External Link,dev_guides
api_asynch:api_asynch_introduction_how_bulk_api_works,help:help:monitoring:monitoring_async_api_jobs,1,conref,api_asynch,#eaf5fe,Asynch API - Api Asynch Introduction How Bulk Api Works,help,#936AAB,Help,dev_guides
api_asynch:asynch_api_reference_batchinfo,help:help:monitoring:monitoring_async_api_jobs_details,9,conref,api_asynch,#eaf5fe,Asynch API - Asynch Api Reference Batchinfo,help,#936AAB,Help,dev_guides
api_asynch:asynch_api_concepts_limits,help:help:data_loader:inserting_updating_or_deleting_data,4,conref,api_asynch,#eaf5fe,Asynch API - Asynch Api Concepts Limits,help,#936AAB,Help,dev_guides
api_asynch:asynch_api_using_bulk_query,https:developer_salesforce_com_docs_atlas_en-us_api_meta_api_sforce_api_calls_queryall_htm,1,xref,api_asynch,#eaf5fe,Asynch API - Asynch Api Using Bulk Query,https,maroon,External Link,dev_guides
api_asynch:asynch_api_using_bulk_query,https:developer_salesforce_com_docs_atlas_en-us_soql_sosl_meta_soql_sosl_sforce_api_calls_soql_relationships_query_using_htm#sforce_api_calls_soql_relationships_query_using,1,xref,api_asynch,#eaf5fe,Asynch API - Asynch Api Using Bulk Query,https,maroon,External Link,dev_guides
api_asynch:asynch_api_using_bulk_query,https:developer_salesforce_com_docs_atlas_en-us_api_meta_api_sforce_api_partner_queries_htm,1,xref,api_asynch,#eaf5fe,Asynch API - Asynch Api Using Bulk Query,https,maroon,External Link,dev_guides
api_asynch:asynch_api_reference_jobinfo,help:help:monitoring:monitoring_async_api_jobs_details,4,conref,api_asynch,#eaf5fe,Asynch API - Asynch Api Reference Jobinfo,help,#936AAB,Help,dev_guides
api_asynch:asynch_api_reference_jobinfo,help:help:monitoring:monitoring_async_api_jobs,2,conref,api_asynch,#eaf5fe,Asynch API - Asynch Api Reference Jobinfo,help,#936AAB,Help,dev_guides
api_asynch:asynch_api_reference_schema,resource_files:reusables_global:reusable_apiversion,2,conref,api_asynch,#eaf5fe,Asynch API - Asynch Api Reference Schema,resource_files,Cyan,Resources,dev_guides
api_asynch:basics:asynch_api_basics_session_header,resource_files:reusables_global:reusable_apiversion,1,conref,api_asynch,#eaf5fe,Asynch API - Asynch Api Basics Session Header,resource_files,Cyan,Resources,dev_guides
api_asynch:basics:asynch_api_basics_about_uri,resource_files:reusables_global:reusable_apiversion,2,conref,api_asynch,#eaf5fe,Asynch API - Asynch Api Basics About Uri,resource_files,Cyan,Resources,dev_guides
api_asynch:planning:asynch_api_planning_guidelines,help:help:data_loader:inserting_updating_or_deleting_data,1,conref,api_asynch,#eaf5fe,Asynch API - Asynch Api Planning Guidelines,help,#936AAB,Help,dev_guides
api_asynch:code:asynch_api_code_curl_walkthrough_pk_chunking,resource_files:reusables_global:reusable_apiversion,8,conref,api_asynch,#eaf5fe,Asynch API - Asynch Api Code Curl Walkthrough Pk Chunking,resource_files,Cyan,Resources,dev_guides
api_asynch:code:asynch_api_code_set_up_client,https:repo1_maven_org_maven2_com_force_api_force-wsc_,1,xref,api_asynch,#eaf5fe,Asynch API - Asynch Api Code Set Up Client,https,maroon,External Link,dev_guides
api_asynch:code:asynch_api_code_set_up_client,https:developer_salesforce_com_docs_atlas_en-us_api_meta_api_sforce_api_concepts_security_htm,1,xref,api_asynch,#eaf5fe,Asynch API - Asynch Api Code Set Up Client,https,maroon,External Link,dev_guides
api_asynch:code:asynch_api_code_set_up_client,api:partner:sforce_api_partner,1,conref,api_asynch,#eaf5fe,Asynch API - Asynch Api Code Set Up Client,api,#0176d3,API,dev_guides
api:partner:sforce_api_partner,https:developer_salesforce_com_docs_atlas_en-us_salesforce_developer_environment_tipsheet_meta_salesforce_developer_environment_tipsheet_salesforce_developer_environment_overview_htm,1,xref,api,#0176d3,API - Sforce Api Partner,https,maroon,External Link,dev_guides
api_asynch:code:asynch_api_code_curl_walkthrough,resource_files:reusables_global:reusable_apiversion,7,conref,api_asynch,#eaf5fe,Asynch API - Asynch Api Code Curl Walkthrough,resource_files,Cyan,Resources,dev_guides
api_asynch:code:asynch_api_code_walkthrough,resource_files:reusables_global:reusable_apiversion,2,conref,api_asynch,#eaf5fe,Asynch API - Asynch Api Code Walkthrough,resource_files,Cyan,Resources,dev_guides
api_asynch:quickstart:asynch_api_quickstart_add_batch,resource_files:reusables_global:reusable_apiversion,1,conref,api_asynch,#eaf5fe,Asynch API - Asynch Api Quickstart Add Batch,resource_files,Cyan,Resources,dev_guides
